 min,protein code,molecular feature z score neg,,max,protein code,molecular feature z score pos,File number
min,YKL174C_idr_2,-11.59511419,,max,YKL174C_idr_2,3.497515604,
min,YKL175W_idr_3,-4.986518601,,max,YKL175W_idr_3,5.38237899,
min,YKL175W_idr_5,-3.800788333,,max,YKL175W_idr_5,3.405837173,
min,YKL176C_idr_4,-3.510480025,,max,YKL176C_idr_4,3.582791463,
min,YKL176C_idr_5,-6.962012245,,max,YKL176C_idr_5,3.345767129,
min,YKL178C_idr_2,-5.573603568,,max,YKL178C_idr_2,1.721944985,
min,YKL178C_idr_5,-11.84767715,,max,YKL178C_idr_5,2.636894929,
min,YKL179C_idr_2,-8.877561949,,max,YKL179C_idr_2,2.344539443,
min,YKL179C_idr_8,-3.279301088,,max,YKL179C_idr_8,2.709576194,
min,YKL182W_idr_6,-3.08932687,,max,YKL182W_idr_6,2.131696181,
min,YKL182W_idr_7,-3.010396634,,max,YKL182W_idr_7,1.83997047,
min,YKL185W_idr_10,-3.070195767,,max,YKL185W_idr_10,4.04660215,
min,YKL185W_idr_5,-6.547375882,,max,YKL185W_idr_5,5.449302596,
min,YKL185W_idr_6,-4.162788826,,max,YKL185W_idr_6,4.882998468,
min,YKL185W_idr_8,-3.542124637,,max,YKL185W_idr_8,4.18646284,
min,YKL188C_idr_1,-5.025560311,,max,YKL188C_idr_1,3.716501984,
min,YKL189W_idr_2,-4.801299881,,max,YKL189W_idr_2,3.034918994,
min,YKL191W_idr_1,-5.390017023,,max,YKL191W_idr_1,4.512719775,
min,YKL192C_idr_1,-14.26856662,,max,YKL192C_idr_1,2.065278685,
min,YKL195W_idr_3,-7.312785501,,max,YKL195W_idr_3,7.925160644,
min,YKL195W_idr_4,-13.06953807,,max,YKL195W_idr_4,3.111907161,
min,YKL197C_idr_7,-2.371730708,,max,YKL197C_idr_7,4.973336675,
min,YKL198C_idr_1,-9.625507791,,max,YKL198C_idr_1,6.278391813,
min,YKL198C_idr_2,-1.407988948,,max,YKL198C_idr_2,4.927501891,
min,YKL201C_idr_1,-8.535691954,,max,YKL201C_idr_1,4.347587251,
min,YKL201C_idr_10,-9.399788492,,max,YKL201C_idr_10,8.325494155,
min,YKL203C_idr_1,-3.797031699,,max,YKL203C_idr_1,3.910359487,
min,YKL203C_idr_22,-2.084857866,,max,YKL203C_idr_22,2.279881181,
min,YKL203C_idr_31,-4.288849423,,max,YKL203C_idr_31,1.950011775,
min,YKL203C_idr_32,-11.92885471,,max,YKL203C_idr_32,1.35132716,
min,YKL203C_idr_9,-2.623784433,,max,YKL203C_idr_9,2.070593096,
min,YKL204W_idr_1,-4.736595022,,max,YKL204W_idr_1,3.65373166,
min,YKL204W_idr_3,-7.517165478,,max,YKL204W_idr_3,3.621395514,
min,YKL204W_idr_5,-11.20873772,,max,YKL204W_idr_5,7.83133658,
min,YKL209C_idr_7,-4.185383394,,max,YKL209C_idr_7,2.035404255,
min,YKL214C_idr_2,-3.907299028,,max,YKL214C_idr_2,3.102008626,
min,YKL214C_idr_3,-8.566949025,,max,YKL214C_idr_3,3.640738046,
min,YKR001C_idr_4,-6.22204531,,max,YKR001C_idr_4,4.790397114,2904-3003
min,YKR002W_idr_3,-9.807646776,,max,YKR002W_idr_3,1.535515646,
min,YKR002W_idr_4,-14.11614708,,max,YKR002W_idr_4,2.311421009,
min,YKR003W_idr_1,-3.724240843,,max,YKR003W_idr_1,9.383973509,
min,YKR008W_idr_1,-4.22327458,,max,YKR008W_idr_1,1.68049971,
min,YKR008W_idr_2,-3.268118715,,max,YKR008W_idr_2,2.328548589,
min,YKR008W_idr_3,-4.217598072,,max,YKR008W_idr_3,3.645520078,
min,YKR010C_idr_10,-5.097522693,,max,YKR010C_idr_10,3.571859724,
min,YKR010C_idr_11,-8.224860759,,max,YKR010C_idr_11,6.749301935,
min,YKR010C_idr_12,-12.18404748,,max,YKR010C_idr_12,2.616895782,
min,YKR010C_idr_16,-3.110046046,,max,YKR010C_idr_16,4.972594629,
min,YKR010C_idr_4,-2.766852723,,max,YKR010C_idr_4,3.99826142,
min,YKR013W_idr_3,-5.709999156,,max,YKR013W_idr_3,5.36763098,
min,YKR014C_idr_3,-2.797445623,,max,YKR014C_idr_3,3.138879357,
min,YKR016W_idr_1,-5.432067647,,max,YKR016W_idr_1,2.538695917,
min,YKR016W_idr_2,-3.596240175,,max,YKR016W_idr_2,3.461411523,
min,YKR017C_idr_1,-6.692046058,,max,YKR017C_idr_1,3.874769641,
min,YKR018C_idr_2,-6.660884477,,max,YKR018C_idr_2,1.704948326,
min,YKR018C_idr_4,-4.311141432,,max,YKR018C_idr_4,2.668992158,
min,YKR019C_idr_4,-5.772680568,,max,YKR019C_idr_4,4.655427901,
min,YKR019C_idr_6,-3.463796799,,max,YKR019C_idr_6,5.363829532,
min,YKR019C_idr_9,-13.6373953,,max,YKR019C_idr_9,1.802546317,
min,YKR020W_idr_2,-4.117564695,,max,YKR020W_idr_2,3.639715442,
min,YKR021W_idr_3,-2.940680583,,max,YKR021W_idr_3,5.220463171,
min,YKR021W_idr_7,-3.214866077,,max,YKR021W_idr_7,5.170034497,
min,YKR022C_idr_1,-3.468438664,,max,YKR022C_idr_1,3.189323676,
min,YKR023W_idr_11,-6.609145404,,max,YKR023W_idr_11,4.430442134,
min,YKR023W_idr_4,-5.190232509,,max,YKR023W_idr_4,5.39863677,
min,YKR023W_idr_6,-12.38641603,,max,YKR023W_idr_6,2.262740106,
min,YKR023W_idr_7,-8.524317393,,max,YKR023W_idr_7,2.005621844,
min,YKR024C_idr_1,-3.920836565,,max,YKR024C_idr_1,2.517631687,
min,YKR024C_idr_6,-5.970512922,,max,YKR024C_idr_6,2.760835136,
min,YKR024C_idr_7,-5.840623221,,max,YKR024C_idr_7,3.56776397,
min,YKR025W_idr_1,-3.897385275,,max,YKR025W_idr_1,4.123268171,
min,YKR027W_idr_1,-2.793365867,,max,YKR027W_idr_1,11.16424604,
min,YKR027W_idr_3,-3.811825794,,max,YKR027W_idr_3,2.320016852,
min,YKR028W_idr_3,-2.19687027,,max,YKR028W_idr_3,8.615092256,
min,YKR028W_idr_5,-5.157082484,,max,YKR028W_idr_5,4.128574345,
min,YKR028W_idr_8,-6.486151744,,max,YKR028W_idr_8,3.518839522,
min,YKR028W_idr_9,-3.747424519,,max,YKR028W_idr_9,4.146898905,
min,YKR029C_idr_1,-3.296388292,,max,YKR029C_idr_1,4.198163998,
min,YKR029C_idr_2,-2.409440053,,max,YKR029C_idr_2,3.674590233,
min,YKR029C_idr_8,-3.330013489,,max,YKR029C_idr_8,4.17029808,
min,YKR030W_idr_1,-4.276592047,,max,YKR030W_idr_1,3.351687177,
min,YKR031C_idr_10,-1.813508359,,max,YKR031C_idr_10,3.919753738,
min,YKR031C_idr_11,-3.023336751,,max,YKR031C_idr_11,3.436979984,
min,YKR031C_idr_12,-4.798319442,,max,YKR031C_idr_12,4.619184541,
min,YKR031C_idr_14,-3.773751179,,max,YKR031C_idr_14,5.601443298,
min,YKR031C_idr_15,-4.429684867,,max,YKR031C_idr_15,2.591377456,
min,YKR031C_idr_6,-1.633452656,,max,YKR031C_idr_6,3.8690988,
min,YKR031C_idr_8,-4.173970539,,max,YKR031C_idr_8,3.799306954,
min,YKR031C_idr_9,-6.954689722,,max,YKR031C_idr_9,1.124985937,
min,YKR034W_idr_2,-10.13976912,,max,YKR034W_idr_2,8.431281617,
min,YKR039W_idr_1,-7.866916499,,max,YKR039W_idr_1,2.312816553,
min,YKR042W_idr_1,-4.574033037,,max,YKR042W_idr_1,3.060331851,
min,YKR042W_idr_2,-1.932640508,,max,YKR042W_idr_2,6.498944549,
min,YKR044W_idr_1,-5.09634042,,max,YKR044W_idr_1,3.512332192,
min,YKR045C_idr_2,-1.61241246,,max,YKR045C_idr_2,3.787894208,
min,YKR048C_idr_1,-5.800069685,,max,YKR048C_idr_1,2.641262904,
min,YKR048C_idr_6,-6.433459987,,max,YKR048C_idr_6,7.475865335,
min,YKR050W_idr_2,-1.496918222,,max,YKR050W_idr_2,7.162224109,
min,YKR050W_idr_3,-2.311881116,,max,YKR050W_idr_3,5.920931893,
min,YKR050W_idr_4,-6.108592435,,max,YKR050W_idr_4,2.308487028,
min,YKR051W_idr_3,-3.755759883,,max,YKR051W_idr_3,1.857444903,
min,YKR053C_idr_1,-1.755074981,,max,YKR053C_idr_1,6.42201301,
min,YKR054C_idr_1,-9.641292217,,max,YKR054C_idr_1,4.493261328,
min,YKR054C_idr_33,-2.87113421,,max,YKR054C_idr_33,4.371856689,
min,YKR055W_idr_1,-2.637886309,,max,YKR055W_idr_1,2.834615281,
min,YKR055W_idr_3,-5.624454232,,max,YKR055W_idr_3,3.650491514,
min,YKR056W_idr_3,-12.90935706,,max,YKR056W_idr_3,2.550195869,
min,YKR058W_idr_2,-5.113738309,,max,YKR058W_idr_2,6.000558453,
min,YKR061W_idr_1,-5.146562444,,max,YKR061W_idr_1,2.632193207,
min,YKR062W_idr_3,-2.753222253,,max,YKR062W_idr_3,4.04998691,
min,YKR063C_idr_2,-3.083622529,,max,YKR063C_idr_2,1.690073505,
min,YKR064W_idr_6,-2.867588199,,max,YKR064W_idr_6,2.162089468,
min,YKR064W_idr_8,-1.517992301,,max,YKR064W_idr_8,5.210347747,
min,YKR064W_idr_9,-2.882670409,,max,YKR064W_idr_9,2.512155625,
min,YKR065C_idr_1,-4.239752357,,max,YKR065C_idr_1,3.50938023,
min,YKR066C_idr_1,-7.94137608,,max,YKR066C_idr_1,3.946679168,
min,YKR067W_idr_2,-1.990599942,,max,YKR067W_idr_2,2.26333327,
min,YKR067W_idr_3,-13.64668822,,max,YKR067W_idr_3,2.053697557,
min,YKR071C_idr_2,-11.15598775,,max,YKR071C_idr_2,8.948869642,
min,YKR072C_idr_1,-4.56575774,,max,YKR072C_idr_1,7.082890079,
min,YKR072C_idr_5,-5.976597893,,max,YKR072C_idr_5,3.848945758,
min,YKR075C_idr_3,-2.239762655,,max,YKR075C_idr_3,2.467033881,
min,YKR075C_idr_7,-2.611676536,,max,YKR075C_idr_7,2.43702203,
min,YKR077W_idr_1,-3.271087289,,max,YKR077W_idr_1,2.380424199,
min,YKR077W_idr_3,-1.514413404,,max,YKR077W_idr_3,3.159460588,
min,YKR078W_idr_1,-4.696931097,,max,YKR078W_idr_1,4.421645216,
min,YKR078W_idr_4,-5.957095069,,max,YKR078W_idr_4,3.25991524,
min,YKR078W_idr_5,-4.969812941,,max,YKR078W_idr_5,2.705901397,
min,YKR081C_idr_2,-4.253928862,,max,YKR081C_idr_2,2.192784808,
min,YKR082W_idr_1,-3.805978705,,max,YKR082W_idr_1,2.064234445,
min,YKR084C_idr_3,-3.339902554,,max,YKR084C_idr_3,9.871436299,
min,YKR086W_idr_15,-1.629810692,,max,YKR086W_idr_15,3.302577177,
min,YKR086W_idr_3,-4.780747521,,max,YKR086W_idr_3,1.124544127,
min,YKR089C_idr_2,-4.4142852,,max,YKR089C_idr_2,3.035807869,
min,YKR089C_idr_5,-5.395965141,,max,YKR089C_idr_5,3.043189585,
min,YKR089C_idr_9,-1.585623197,,max,YKR089C_idr_9,2.805740931,
min,YKR090W_idr_3,-11.37981428,,max,YKR090W_idr_3,8.728060924,
min,YKR091W_idr_6,-2.344557791,,max,YKR091W_idr_6,3.017727232,3004-3103
min,YKR091W_idr_8,-1.477591661,,max,YKR091W_idr_8,4.630741159,
min,YKR091W_idr_9,-5.289192412,,max,YKR091W_idr_9,4.745038601,
min,YKR092C_idr_1,-5.368677762,,max,YKR092C_idr_1,6.349118737,
min,YKR093W_idr_1,-5.044109029,,max,YKR093W_idr_1,12.11169118,
min,YKR093W_idr_2,-6.763755454,,max,YKR093W_idr_2,2.146623508,
min,YKR095W_idr_13,-17.66850331,,max,YKR095W_idr_13,1.852367443,
min,YKR095W_idr_16,-4.680260279,,max,YKR095W_idr_16,1.798949613,
min,YKR095W_idr_18,-4.356197803,,max,YKR095W_idr_18,2.820032414,
min,YKR095W_idr_22,-4.310090012,,max,YKR095W_idr_22,2.23937858,
min,YKR095W_idr_23,-17.66168214,,max,YKR095W_idr_23,5.803402145,
min,YKR095W_idr_28,-8.067951,,max,YKR095W_idr_28,2.717954775,
min,YKR095W_idr_3,-13.45938495,,max,YKR095W_idr_3,3.459387836,
min,YKR095W_idr_30,-4.425036667,,max,YKR095W_idr_30,1.641735284,
min,YKR095W_idr_32,-7.224780983,,max,YKR095W_idr_32,2.838282754,
min,YKR095W_idr_39,-5.917478079,,max,YKR095W_idr_39,2.441507584,
min,YKR095W_idr_47,-4.732903,,max,YKR095W_idr_47,2.291117788,
min,YKR095W_idr_62,-8.271524494,,max,YKR095W_idr_62,4.271704277,
min,YKR095W_idr_63,-5.026315618,,max,YKR095W_idr_63,2.369836557,
min,YKR095W_idr_64,-5.077759455,,max,YKR095W_idr_64,2.285036691,
min,YKR095W_idr_66,-5.711782834,,max,YKR095W_idr_66,4.233899831,
min,YKR095W_idr_67,-8.834460194,,max,YKR095W_idr_67,2.188177741,
min,YKR095W_idr_69,-8.1707177,,max,YKR095W_idr_69,3.582975488,
min,YKR096W_idr_1,-3.705023664,,max,YKR096W_idr_1,9.06627017,
min,YKR096W_idr_14,-3.506665441,,max,YKR096W_idr_14,5.772693144,
min,YKR096W_idr_3,-4.841808815,,max,YKR096W_idr_3,2.860517938,
min,YKR096W_idr_6,-7.296774842,,max,YKR096W_idr_6,4.327108553,
min,YKR098C_idr_2,-2.214112218,,max,YKR098C_idr_2,19.88509824,
min,YKR099W_idr_3,-6.337176478,,max,YKR099W_idr_3,6.568338922,
min,YKR099W_idr_4,-8.594413481,,max,YKR099W_idr_4,3.616271607,
min,YKR099W_idr_5,-5.096868028,,max,YKR099W_idr_5,2.355356109,
min,YKR100C_idr_5,-10.10548096,,max,YKR100C_idr_5,3.671201519,
min,YLL001W_idr_5,-3.179682875,,max,YLL001W_idr_5,4.719114356,
min,YLL001W_idr_6,-10.13321013,,max,YLL001W_idr_6,5.831171022,
min,YLL002W_idr_5,-11.64597957,,max,YLL002W_idr_5,5.305846816,
min,YLL003W_idr_1,-3.0518168,,max,YLL003W_idr_1,4.062137421,
min,YLL003W_idr_2,-2.764040028,,max,YLL003W_idr_2,2.757671268,
min,YLL003W_idr_7,-7.392301872,,max,YLL003W_idr_7,2.138365712,
min,YLL004W_idr_1,-3.487073088,,max,YLL004W_idr_1,2.367234807,
min,YLL005C_idr_8,-6.289738112,,max,YLL005C_idr_8,1.590648166,
min,YLL007C_idr_5,-2.920356054,,max,YLL007C_idr_5,1.925494543,
min,YLL008W_idr_3,-3.722625382,,max,YLL008W_idr_3,1.734485853,
min,YLL008W_idr_6,-5.400647009,,max,YLL008W_idr_6,2.928334127,
min,YLL008W_idr_9,-4.449997765,,max,YLL008W_idr_9,2.001997398,
min,YLL010C_idr_1,-16.95638738,,max,YLL010C_idr_1,7.301881724,
min,YLL012W_idr_2,-6.716535945,,max,YLL012W_idr_2,3.350176051,
min,YLL013C_idr_1,-6.359884937,,max,YLL013C_idr_1,8.905744735,
min,YLL015W_idr_17,-1.735003077,,max,YLL015W_idr_17,2.272443845,
min,YLL018C_idr_1,-6.653174791,,max,YLL018C_idr_1,2.087738709,
min,YLL019C_idr_1,-5.406123925,,max,YLL019C_idr_1,6.487374824,
min,YLL021W_idr_5,-2.955065875,,max,YLL021W_idr_5,5.069442566,
min,YLL021W_idr_9,-6.419367915,,max,YLL021W_idr_9,9.503919085,
min,YLL022C_idr_4,-4.899824666,,max,YLL022C_idr_4,6.014702461,
min,YLL022C_idr_7,-4.995515123,,max,YLL022C_idr_7,4.022281861,
min,YLL024C_idr_4,-3.613905372,,max,YLL024C_idr_4,2.969077296,
min,YLL026W_idr_3,-4.976601361,,max,YLL026W_idr_3,2.366750716,
min,YLL027W_idr_4,-9.666246898,,max,YLL027W_idr_4,4.137816302,
min,YLL028W_idr_1,-5.382889705,,max,YLL028W_idr_1,3.362079705,
min,YLL029W_idr_1,-5.133764667,,max,YLL029W_idr_1,1.885793553,
min,YLL031C_idr_2,-12.59876001,,max,YLL031C_idr_2,3.113402786,
min,YLL032C_idr_8,-3.053281348,,max,YLL032C_idr_8,3.837420797,
min,YLL034C_idr_10,-7.435918995,,max,YLL034C_idr_10,2.538388317,
min,YLL034C_idr_12,-12.04470337,,max,YLL034C_idr_12,2.708526393,
min,YLL034C_idr_13,-11.61672672,,max,YLL034C_idr_13,2.04483352,
min,YLL035W_idr_1,-4.259882174,,max,YLL035W_idr_1,7.629917092,
min,YLL038C_idr_2,-2.991069431,,max,YLL038C_idr_2,2.668586994,
min,YLL040C_idr_13,-5.600932692,,max,YLL040C_idr_13,2.34208741,
min,YLL040C_idr_19,-12.24285781,,max,YLL040C_idr_19,12.26674277,
min,YLL040C_idr_25,-11.61127476,,max,YLL040C_idr_25,2.471501033,
min,YLL040C_idr_26,-3.85070949,,max,YLL040C_idr_26,2.246062518,
min,YLL040C_idr_29,-3.511707026,,max,YLL040C_idr_29,2.236015168,
min,YLL040C_idr_30,-6.630544331,,max,YLL040C_idr_30,6.562159307,
min,YLL040C_idr_5,-9.38585591,,max,YLL040C_idr_5,21.39789132,
min,YLL040C_idr_57,-2.556047321,,max,YLL040C_idr_57,2.602731159,
min,YLL040C_idr_59,-3.990393154,,max,YLL040C_idr_59,8.64494903,
min,YLL043W_idr_1,-3.683647545,,max,YLL043W_idr_1,5.107366307,
min,YLL043W_idr_3,-6.811607307,,max,YLL043W_idr_3,3.111340551,
min,YLL043W_idr_4,-3.117844152,,max,YLL043W_idr_4,2.939318742,
min,YLL043W_idr_6,-2.16879033,,max,YLL043W_idr_6,3.574121126,
min,YLL048C_idr_15,-4.379054718,,max,YLL048C_idr_15,4.291736486,
min,YLL048C_idr_17,-2.996753947,,max,YLL048C_idr_17,2.132536702,
min,YLL048C_idr_4,-3.980328846,,max,YLL048C_idr_4,1.326193184,
min,YLR001C_idr_3,-2.967173214,,max,YLR001C_idr_3,2.486184571,
min,YLR002C_idr_1,-7.371658603,,max,YLR002C_idr_1,8.410150304,
min,YLR002C_idr_2,-6.56479453,,max,YLR002C_idr_2,2.883732245,
min,YLR002C_idr_3,-5.065772264,,max,YLR002C_idr_3,1.489585882,
min,YLR003C_idr_2,-7.901748436,,max,YLR003C_idr_2,3.626992422,
min,YLR004C_idr_1,-4.51448578,,max,YLR004C_idr_1,2.023894752,
min,YLR005W_idr_1,-2.751571429,,max,YLR005W_idr_1,2.787347684,
min,YLR006C_idr_10,-4.923267004,,max,YLR006C_idr_10,4.14768277,
min,YLR009W_idr_2,-7.189671718,,max,YLR009W_idr_2,2.374460695,
min,YLR014C_idr_5,-9.694478641,,max,YLR014C_idr_5,3.22958525,
min,YLR015W_idr_3,-4.677108522,,max,YLR015W_idr_3,1.463603422,
min,YLR015W_idr_4,-2.440878035,,max,YLR015W_idr_4,4.409301609,
min,YLR018C_idr_1,-2.495294054,,max,YLR018C_idr_1,6.985627105,
min,YLR019W_idr_1,-3.342867806,,max,YLR019W_idr_1,4.993429548,
min,YLR023C_idr_2,-1.698134927,,max,YLR023C_idr_2,4.156692485,
min,YLR023C_idr_5,-3.207932112,,max,YLR023C_idr_5,1.910397165,
min,YLR024C_idr_16,-5.700653107,,max,YLR024C_idr_16,5.484236247,
min,YLR024C_idr_17,-6.163444132,,max,YLR024C_idr_17,1.481711904,
min,YLR024C_idr_19,-5.81872084,,max,YLR024C_idr_19,1.63938841,3104-3203
min,YLR024C_idr_21,-4.043294687,,max,YLR024C_idr_21,2.641212729,
min,YLR025W_idr_2,-6.226060909,,max,YLR025W_idr_2,3.12657921,
min,YLR026C_idr_4,-5.171596681,,max,YLR026C_idr_4,4.278500134,
min,YLR032W_idr_1,-7.663616043,,max,YLR032W_idr_1,3.799905757,
min,YLR032W_idr_10,-4.680914317,,max,YLR032W_idr_10,1.849376293,
min,YLR032W_idr_13,-4.188962285,,max,YLR032W_idr_13,3.738666709,
min,YLR032W_idr_2,-3.575960748,,max,YLR032W_idr_2,1.862505035,
min,YLR032W_idr_3,-6.584502173,,max,YLR032W_idr_3,1.609156297,
min,YLR032W_idr_7,-1.312858335,,max,YLR032W_idr_7,3.065936614,
min,YLR033W_idr_3,-9.579495544,,max,YLR033W_idr_3,6.097775986,
min,YLR035C_idr_1,-3.2862691,,max,YLR035C_idr_1,4.778677121,
min,YLR039C_idr_7,-1.663883125,,max,YLR039C_idr_7,4.494341663,
min,YLR045C_idr_2,-3.203399462,,max,YLR045C_idr_2,3.999811601,
min,YLR045C_idr_3,-12.23061368,,max,YLR045C_idr_3,5.264790186,
min,YLR045C_idr_6,-4.875113657,,max,YLR045C_idr_6,2.954731358,
min,YLR047C_idr_3,-11.30840676,,max,YLR047C_idr_3,5.957646834,
min,YLR048W_idr_2,-8.776460732,,max,YLR048W_idr_2,3.043583606,
min,YLR049C_idr_2,-1.838511771,,max,YLR049C_idr_2,2.345608459,
min,YLR051C_idr_1,-15.41269696,,max,YLR051C_idr_1,3.883021131,
min,YLR054C_idr_11,-2.842093768,,max,YLR054C_idr_11,9.478964873,
min,YLR054C_idr_8,-2.203822321,,max,YLR054C_idr_8,5.522217735,
min,YLR055C_idr_1,-3.313180355,,max,YLR055C_idr_1,6.94253958,
min,YLR056W_idr_3,-5.643361007,,max,YLR056W_idr_3,2.758999226,
min,YLR059C_idr_1,-7.642977549,,max,YLR059C_idr_1,4.331811074,
min,YLR069C_idr_1,-11.39230392,,max,YLR069C_idr_1,3.667299872,
min,YLR071C_idr_1,-4.369075657,,max,YLR071C_idr_1,2.322063338,
min,YLR072W_idr_1,-2.197679528,,max,YLR072W_idr_1,4.332555645,
min,YLR072W_idr_2,-6.957681392,,max,YLR072W_idr_2,5.00169985,
min,YLR072W_idr_3,-4.419836376,,max,YLR072W_idr_3,4.057710257,
min,YLR078C_idr_3,-4.538953734,,max,YLR078C_idr_3,2.320174359,
min,YLR079W_idr_1,-4.631039672,,max,YLR079W_idr_1,4.431658614,
min,YLR084C_idr_11,-6.810981028,,max,YLR084C_idr_11,3.89338771,
min,YLR086W_idr_1,-6.532690435,,max,YLR086W_idr_1,1.402801676,
min,YLR087C_idr_1,-4.65027955,,max,YLR087C_idr_1,1.611296425,
min,YLR087C_idr_17,-2.453811176,,max,YLR087C_idr_17,3.453458921,
min,YLR087C_idr_2,-9.325909807,,max,YLR087C_idr_2,2.574362363,
min,YLR087C_idr_34,-4.002840239,,max,YLR087C_idr_34,2.374948422,
min,YLR087C_idr_42,-7.611261101,,max,YLR087C_idr_42,1.312671138,
min,YLR087C_idr_49,-2.529658784,,max,YLR087C_idr_49,2.840604324,
min,YLR087C_idr_5,-4.539054119,,max,YLR087C_idr_5,4.072399371,
min,YLR087C_idr_54,-2.655744232,,max,YLR087C_idr_54,2.787308931,
min,YLR087C_idr_63,-8.886799851,,max,YLR087C_idr_63,2.713630116,
min,YLR088W_idr_1,-3.950460563,,max,YLR088W_idr_1,1.269400174,
min,YLR089C_idr_4,-6.378896485,,max,YLR089C_idr_4,2.821667088,
min,YLR090W_idr_7,-6.067573889,,max,YLR090W_idr_7,10.60918046,
min,YLR092W_idr_1,-4.707111279,,max,YLR092W_idr_1,4.790934871,
min,YLR092W_idr_5,-4.677221112,,max,YLR092W_idr_5,7.129303276,
min,YLR095C_idr_5,-2.486817273,,max,YLR095C_idr_5,3.567735287,
min,YLR095C_idr_6,-2.915103264,,max,YLR095C_idr_6,5.422875348,
min,YLR096W_idr_1,-2.491491807,,max,YLR096W_idr_1,7.058901203,
min,YLR096W_idr_4,-6.104710889,,max,YLR096W_idr_4,4.426473175,
min,YLR096W_idr_6,-4.723258589,,max,YLR096W_idr_6,2.934613242,
min,YLR098C_idr_1,-3.57274816,,max,YLR098C_idr_1,2.799334804,
min,YLR098C_idr_2,-2.601458046,,max,YLR098C_idr_2,2.118055438,
min,YLR098C_idr_3,-6.334783006,,max,YLR098C_idr_3,1.656724611,
min,YLR099W-A_idr_1,-9.70332239,,max,YLR099W-A_idr_1,5.285039202,
min,YLR103C_idr_6,-3.958076181,,max,YLR103C_idr_6,3.217848772,
min,YLR103C_idr_7,-10.84514927,,max,YLR103C_idr_7,2.262332611,
min,YLR105C_idr_8,-4.316640866,,max,YLR105C_idr_8,10.56713999,
min,YLR106C_idr_100,-13.24773201,,max,YLR106C_idr_100,3.688885911,
min,YLR106C_idr_32,-8.79639601,,max,YLR106C_idr_32,3.342342823,
min,YLR106C_idr_33,-3.215395323,,max,YLR106C_idr_33,2.333504021,
min,YLR106C_idr_40,-5.155496769,,max,YLR106C_idr_40,1.829197502,
min,YLR106C_idr_43,-5.535446578,,max,YLR106C_idr_43,1.625705733,
min,YLR106C_idr_44,-6.079809285,,max,YLR106C_idr_44,5.651195329,
min,YLR106C_idr_46,-5.044365873,,max,YLR106C_idr_46,3.653799912,
min,YLR106C_idr_71,-2.772777139,,max,YLR106C_idr_71,3.243321894,
min,YLR106C_idr_73,-4.117704508,,max,YLR106C_idr_73,4.26536284,
min,YLR106C_idr_74,-4.713797241,,max,YLR106C_idr_74,1.963051424,
min,YLR106C_idr_76,-7.883957772,,max,YLR106C_idr_76,3.668347869,
min,YLR106C_idr_80,-7.43142731,,max,YLR106C_idr_80,2.820971195,
min,YLR106C_idr_88,-5.035725672,,max,YLR106C_idr_88,3.499171896,
min,YLR106C_idr_94,-6.483870734,,max,YLR106C_idr_94,1.502769493,
min,YLR106C_idr_96,-3.539083669,,max,YLR106C_idr_96,2.345347325,
min,YLR110C_idr_2,-3.433467806,,max,YLR110C_idr_2,8.128513503,
min,YLR113W_idr_2,-3.13254785,,max,YLR113W_idr_2,6.492286577,
min,YLR114C_idr_5,-2.838841793,,max,YLR114C_idr_5,6.66433437,
min,YLR115W_idr_2,-18.20787566,,max,YLR115W_idr_2,2.432931895,
min,YLR115W_idr_3,-6.336951941,,max,YLR115W_idr_3,5.001675604,
min,YLR116W_idr_4,-4.798530854,,max,YLR116W_idr_4,7.265088801,
min,YLR120C_idr_3,-0.920609966,,max,YLR120C_idr_3,13.12943698,
min,YLR127C_idr_4,-3.281433717,,max,YLR127C_idr_4,1.943138075,
min,YLR130C_idr_4,-4.225381644,,max,YLR130C_idr_4,2.766500046,
min,YLR131C_idr_7,-3.112866095,,max,YLR131C_idr_7,4.745039574,
min,YLR131C_idr_8,-4.176132794,,max,YLR131C_idr_8,2.714663165,
min,YLR132C_idr_1,-4.853663964,,max,YLR132C_idr_1,2.326736207,
min,YLR133W_idr_1,-3.081161168,,max,YLR133W_idr_1,4.115271761,
min,YLR133W_idr_4,-3.545661884,,max,YLR133W_idr_4,2.314228777,
min,YLR135W_idr_11,-5.63675003,,max,YLR135W_idr_11,6.848115339,
min,YLR135W_idr_6,-9.007583898,,max,YLR135W_idr_6,4.860144618,
min,YLR135W_idr_9,-10.48074563,,max,YLR135W_idr_9,1.874194032,
min,YLR136C_idr_3,-2.066582833,,max,YLR136C_idr_3,5.947144358,
min,YLR138W_idr_7,-5.158886187,,max,YLR138W_idr_7,6.569470189,
min,YLR139C_idr_1,-3.508479975,,max,YLR139C_idr_1,5.085073692,
min,YLR139C_idr_2,-3.158786324,,max,YLR139C_idr_2,3.40386111,
min,YLR142W_idr_1,-3.446735796,,max,YLR142W_idr_1,4.526086313,
min,YLR144C_idr_1,-3.566683171,,max,YLR144C_idr_1,8.798815416,
min,YLR145W_idr_6,-5.387232893,,max,YLR145W_idr_6,2.356874943,
min,YLR149C_idr_5,-4.940181325,,max,YLR149C_idr_5,3.372189554,
min,YLR149C_idr_7,-4.589075728,,max,YLR149C_idr_7,5.672569675,3204-3303
min,YLR149C_idr_8,-5.625174492,,max,YLR149C_idr_8,4.021677255,
min,YLR150W_idr_10,-5.888582818,,max,YLR150W_idr_10,4.404620474,
